Protein	LL1210_T1_rep1	LL1210_T1_rep2	LL1210_T1_rep3	LL1210_T1_rep4	LL1210_T2_rep1	LL1210_T2_rep2	LL1210_T2_rep3	LL1210_T2_rep4	LL1210_T3_rep1	LL1210_T3_rep2	LL1210_T3_rep3	LL1210_T3_rep4	LL1210_T4_rep1	LL1210_T4_rep2	LL1210_T4_rep3	LL1210_T4_rep4
WP_003512574.1	25.879383125	24.418450625	25.11038625	25.399170625	26.128161875	26.275745	25.21385	25.527309375	25.496691875	25.813319375	26.03372625	25.820195	24.919606875	24.874808125	20.613566875	25.604816875
WP_003512148.1	24.97511875	25.294165625	25.044436875	25.200125625	24.66729625	24.85666125	23.781480625	24.13639875	25.158964375	25.591346875	24.51454375	25.122960625	24.46120375	24.97511875	25.26421625	25.2104975
WP_003514675.1	30.05364625	29.2115325	29.96081875	30.06378	29.12888125	29.720504375	30.505475625	29.5134325	28.89551125	29.17812375	29.692578125	29.357368125	29.96844	30.024615	29.61153375	29.96844
WP_003515583.1	23.909651875	23.817969375	23.49950375	25.25560125	24.025656875	22.372824375	23.814321875	24.1053175	26.414261875	25.47880125	24.184285625	25.424993125	25.122960625	24.071890625	24.949323125	23.318124375
WP_003517185.1	27.985541875	28.140844375	28.122061875	28.334079375	27.828876875	28.00881875	27.695949375	28.0326225	27.491746875	27.675761875	27.345678125	27.48388875	28.053223125	28.102400625	27.746625625	28.374038125
WP_003513973.1	20.48917375	19.394243125	19.63981	22.107603125	21.86293625	20.105079375	21.473665	24.34814875	20.856576875	21.91602625	19.401645625	26.005765625	19.877771875	24.86709875	19.3143175	24.521399375
WP_003514673.1	31.107983125	31.5901375	31.22343375	31.548094375	31.22343375	30.939875625	31.38126875	31.175095	30.66789	30.71687	30.91932375	30.71687	30.438325	31.175095	30.706663125	31.014691875
WP_003517187.1	28.244538125	27.730024375	28.4332175	28.6564775	28.507160625	28.689591875	28.66706	28.633345625	28.46071875	27.881485625	28.56036625	28.50362875	28.627389375	28.217774375	28.374038125	28.67547625
WP_003512910.1	27.78245375	27.27157625	27.772319375	28.029361875	27.871804375	28.015275625	27.772319375	28.09675375	28.18806125	28.11541125	28.127669375	28.284096875	28.263679375	28.167375625	28.065174375	27.819520625
WP_003515515.1	26.29978375	26.932685	26.414261875	26.40529375	26.23102625	26.33439875	26.091291875	26.434798125	25.599823125	26.419738125	26.046314375	25.7709825	25.5453425	25.527309375	26.724068125	25.523328125
WP_003514797.1	27.604986875	23.877616875	24.56722125	25.5453425	24.341625625	27.58572	23.884695625	23.894989375	24.671858125	25.237335	22.597988125	26.0796075	25.95618875	25.95618875	24.39430125	25.456995
WP_003512688.1	22.117754375	23.474385	21.769264375	22.537736875	21.414070625	21.1982975	23.482923125	23.59284875	24.24332875	22.94000375	23.4523025	23.232195625	20.620005	19.183216875	19.039050625	19.35652125
WP_003512912.1	24.86152875	23.800745	23.217891875	19.04997625	19.996094375	23.445369375	22.977069375	23.762206875	23.278319375	20.78513875	18.60850125	22.687243125	20.41854625	20.8282775	25.33931625	24.425781875
WP_003517840.1	25.901478125	27.877716875	29.374336875	27.48388875	27.522853125	26.597419375	25.690059375	26.50623	26.275745	27.665245	26.85263	26.63961	24.264611875	26.061245	25.281240625	25.294165625
WP_003517534.1	26.70735125	28.1528	27.345678125	26.3833925	27.547910625	27.445973125	25.88591	27.26263125	27.575003125	26.941329375	27.362891875	27.705036875	27.51737375	19.380496875	27.757805625	27.740858125
WP_003518029.1	24.341625625	24.329053125	26.825299375	27.183873125	23.909651875	23.700905	23.909651875	22.962359375	23.929875	23.394518125	22.699719375	23.60241375	24.090191875	27.02094875	26.766371875	23.79606875
WP_003515048.1	24.24332875	23.976969375	25.200125625	23.889680625	23.817969375	25.6704925	25.855993125	25.3735975	25.690059375	25.625155	25.860513125	24.7907825	24.409578125	25.452105625	26.25030375	26.327734375
WP_003513992.1	22.597988125	19.174909375	21.0139825	21.214309375	22.537736875	20.411105	23.411445625	19.023039375	21.27952375	23.56096875	23.334774375	19.8152275	21.466069375	23.937255	21.5071275	23.584960625
WP_003511976.1	28.671268125	28.6858165625	29.11645	29.1040075	28.66706	28.695234375	29.585875	29.6993259375	28.518089375	28.1312546875	29.5134325	28.9940815625	27.9938221875	27.066285	29.027774375	28.7199125
WP_003514677.1	31.977490625	31.1282625	30.939875625	31.38126875	30.751103125	30.534640625	31.03223375	30.73473125	30.828800625	30.554179375	30.860639375	30.813136875	30.98311	31.293998125	30.66789	30.534640625
WP_003515581.1	20.126115	20.798149375	23.6472925	19.183216875	24.44711375	26.918065625	19.115243125	23.05592875	23.909651875	23.284406875	22.9074625	21.988704375	19.157468125	23.858928125	22.475844375	20.04621125
WP_003517280.1	25.496691875	25.56266125	25.399170625	24.685063125	25.95316	25.866730625	25.281240625	25.849946875	25.267728125	25.0055425	26.01808875	25.189248125	25.3735975	24.92616875	25.61977	25.361748125
WP_003518955.1	24.228424375	26.157255625	23.270389375	22.991531875	24.19759625	24.17891875	22.774296875	24.148798125	24.24828625	24.383344375	23.411445625	26.5568125	24.639144375	23.762206875	24.167853125	23.232195625
WP_003512062.1	25.35502	25.794304375	26.0098275	25.515094375	24.99146875	25.997305625	26.73397375	23.85151875	27.440603125	26.005765625	19.58609	25.538335	26.789591875	25.908179375	24.99146875	25.308115
WP_003517836.1	29.523515625	29.08963875	28.7170175	28.7170175	28.9295225	29.204096875	28.543316875	28.695234375	28.923091875	28.66706	29.039405625	29.157005625	28.951313125	27.94679	29.4738725	30.399960625
WP_003516530.1	25.467361875	24.5000625	23.909651875	25.28902625	24.657841875	25.591346875	24.06911125	24.425781875	25.0649075	24.20312	24.06911125	25.1934175	25.2770275	24.576809375	24.126970625	25.069475
WP_003512064.1	29.4062375	30.078183125	29.228970625	29.357368125	29.463756875	29.556821875	29.253490625	29.31414625	29.34305375	29.3839025	29.5894225	29.34305375	29.62824375	29.3022375	29.29275375	29.5134325
WP_003513436.1	24.25456875	19.361935	23.532788125	23.675421875	26.327734375	26.309135	22.136825625	25.840955625	24.612285	24.00876875	23.706750625	23.08863875	20.20507375	26.364103125	24.13639875	24.7874675
WP_003518959.1	21.24296875	22.4012775	21.72803375	23.445369375	21.707246875	21.707246875	19.57392375	20.727641875	21.17305	19.115243125	20.7712225	19.206876875	22.60746375	20.748593125	21.852729375	20.131326875
WP_003513026.1	22.88103	23.330428125	22.4012775	24.24332875	23.61521875	25.164830625	24.78198125	23.635748125	24.744010625	24.66729625	24.6545925	24.418450625	23.73717125	25.805215625	23.958471875	24.090191875
WP_003514124.1	25.164830625	25.939809375	23.889680625	24.693583125	25.567730625	24.78198125	25.61032125	24.801965	24.21962125	24.12329625	25.496691875	25.61032125	25.4942475	26.01310625	25.22574625	25.1934175
WP_003511531.1	24.494455	23.823958125	23.83995	24.3456525	24.72132	24.680595	24.37607125	24.66729625	24.021028125	25.05587625	24.66198625	25.1380225	23.858928125	24.5000625	24.8201825	19.843239375
WP_003513231.1	28.329155	26.97442625	28.323926875	28.888413125	28.021910625	27.604986875	27.97211875	27.319600625	28.235223125	28.18225625	28.5296575	28.257121875	28.888413125	28.84558375	29.262155625	28.89551125
WP_003518235.1	26.33781875	26.05410125	26.08485375	26.749455	26.03372625	26.685508125	26.791959375	25.774875	27.15586125	27.282005625	26.322133125	26.614836875	27.218120625	27.46979125	26.76211625	26.312924375
WP_003519285.1	24.919606875	25.044436875	25.14914625	24.37607125	24.3191775	25.903608125	25.5184625	26.177148125	26.186200625	26.702909375	25.82258125	26.50257875	24.754656875	25.069475	26.038000625	26.058094375
WP_003514338.1	25.693510625	24.46120375	25.651139375	26.28469875	26.681775	26.1823375	25.00002	26.47711125	25.93074625	26.236851875	26.434798125	25.509670625	25.774875	26.207165625	24.418450625	26.07141875
WP_003517075.1	29.7801925	29.393888125	30.60521625	30.107075625	30.09721625	29.5389525	30.773405625	29.80070625	28.37002	28.737070625	29.5823275	29.730523125	30.08581	29.62824375	29.5491425	30.28148625
WP_003511964.1	27.791651875	28.50362875	27.1803675	27.0325075	28.00881875	27.440603125	28.14577375	27.73623875	28.58045625	28.284096875	28.29681875	28.127669375	27.871804375	28.359596875	28.334079375	28.160293125
WP_003517282.1	24.931669375	25.04041	24.94535	25.509670625	25.14914625	25.200125625	25.150963125	25.178335625	25.59558625	25.302695625	25.245139375	25.29795625	25.442194375	25.32770375	25.02866	24.66198625
WP_003520369.1	21.1306775	20.65444125	22.36057625	23.20551375	21.92785625	19.039050625	22.06855125	22.184898125	20.233730625	22.497463125	22.422514375	25.14497125	20.497373125	22.56857875	19.789135625	22.922985625
WP_003516403.1	23.86501125	24.389070625	24.167853125	24.74707	24.39430125	24.579869375	24.00510125	24.2084575	23.78761875	24.24332875	24.1730075	24.099933125	24.425781875	24.341625625	24.490945625	24.37607125
WP_003518516.1	27.26263125	26.85263	27.70001625	26.789591875	26.605791875	27.1142875	27.123485625	27.41137	27.094738125	26.35400125	27.079278125	27.123485625	27.118856875	27.278686875	27.091205	26.90944
WP_003519236.1	26.655389375	25.61977	24.606098125	25.33931625	25.702900625	26.13681625	25.88933125	26.08485375	25.949674375	26.152921875	25.71587	25.41643125	25.860513125	25.59558625	25.11038625	25.587199375
WP_003512683.1	24.954985	25.496691875	25.866730625	25.790405	25.25938875	25.0649075	25.158964375	25.35502	24.579869375	23.474385	24.903281875	24.472315625	23.9524825	24.03670125	25.40284125	24.389070625
WP_003513014.1	18.97443875	24.1053175	24.544444375	24.774876875	19.76084125	25.452105625	24.949323125	19.183216875	21.10015625	18.983764375	20.259291875	18.60850125	25.361748125	25.22832875	25.251026875	24.815074375
WP_003518963.1	28.284096875	25.876425625	25.122960625	27.05246	27.2392175	25.54289625	26.53701	27.26709125	26.202095	25.242318125	26.202095	26.78049125	26.253768125	25.96087375	23.94275625	19.09550625
WP_003512035.1	26.720504375	26.86742875	28.93443	26.80824	28.07374125	28.852501875	29.031661875	27.65189375	29.137618125	29.334099375	28.957515625	29.0791875	28.942549375	29.567565625	29.12888125	29.5389525
WP_003517514.1	28.63978125	28.56036625	28.77407	28.80929875	28.34142375	28.5671275	28.4453375	28.409855625	28.284096875	28.251463125	28.403838125	28.38340625	27.658588125	27.949143125	28.251463125	28.167375625
WP_003516296.1	28.613093125	28.93443	28.20414	28.554449375	28.888413125	28.483914375	28.359596875	28.689591875	29.00506	28.689591875	28.67547625	28.744296875	29.262155625	28.923091875	28.965665625	28.90933375
WP_003513837.1	20.2386275	21.960735	25.89341125	25.9269675	25.71587	22.82666125	23.1301025	25.728983125	19.307695625	20.522231875	19.126524375	19.567160625	19.66446625	23.929875	23.514013125	23.762206875
WP_003517490.1	27.066285	25.88933125	31.15163625	20.284580625	31.094855625	30.813136875	26.357836875	30.66789	31.46325	26.4980225	27.646275625	27.686820625	27.091205	30.5804325	30.487735	26.9046375
WP_003512502.1	25.86370875	25.456995	25.05587625	25.344103125	24.693583125	24.586053125	24.805569375	24.72132	24.919606875	24.57182125	24.63471	24.642343125	24.8201825	24.521399375	24.383344375	24.8705575
WP_003516411.1	25.72418	26.101936875	26.05109875	27.900904375	26.303839375	26.655389375	25.625155	26.388488125	26.25030375	26.392635625	27.07182	27.142693125	27.803308125	27.695949375	27.35637625	27.59407
WP_003518903.1	26.588559375	26.70735125	26.82825	26.627420625	26.439326875	26.4464425	26.941329375	26.63961	26.1823375	26.86742875	26.597419375	27.02094875	26.551221875	26.702909375	26.549408125	26.655389375
WP_003515658.1	27.877716875	27.368415	27.282005625	26.86742875	27.15586125	27.148384375	27.541585625	27.05246	27.420851875	27.41137	27.002986875	27.138233125	27.278686875	27.300545625	27.16595875	27.2392175
WP_003515828.1	25.515094375	24.8231175	24.707319375	24.8491375	25.018645625	25.10605375	25.17470625	24.830978125	24.73560125	24.698039375	24.7907825	24.612285	25.394671875	24.058645625	24.642343125	24.31013875
WP_003515629.1	23.8726475	19.850258125	25.082725625	25.122960625	25.082725625	25.3735975	24.61813625	24.648045625	24.078820625	24.87880125	25.40284125	24.693583125	24.20312	24.651226875	24.184285625	24.639144375
WP_003521232.1	22.4356675	24.624065625	24.162264375	23.86501125	24.06911125	24.63471	23.68333875	23.946816875	22.970470625	24.874808125	24.559133125	19.8315225	18.300215	24.835365	19.142725	24.31612375
WP_003516982.1	28.084964375	28.58045625	28.415411875	27.85814375	28.627389375	27.640669375	27.957691875	28.021910625	28.7970975	28.7170175	28.549834375	28.549834375	28.98176875	28.951313125	28.990680625	28.73195375
WP_003512386.1	26.221475625	26.95934	24.87880125	24.5000625	27.010399375	27.02329875	25.36484125	26.21135125	25.22832875	25.267728125	25.93074625	25.467361875	25.67928	24.91653125	26.005765625	25.89575625
WP_003517352.1	23.631071875	19.152911875	19.039050625	22.983493125	23.85151875	19.94654375	24.685063125	24.112124375	24.34814875	24.685063125	24.126970625	24.398178125	24.39430125	24.61813625	24.112124375	23.86501125
WP_003512401.1	26.101936875	25.89575625	25.86370875	25.48572125	27.491746875	27.1803675	27.881485625	26.978489375	27.56414125	24.9086725	27.476855	27.6157	25.018645625	25.579846875	24.6545925	25.428395
WP_003516702.1	25.978213125	24.86709875	24.192146875	21.141705625	18.999339375	25.949674375	19.8465425	24.805569375	24.931669375	19.94654375	24.192146875	27.28637125	26.364103125	26.25030375	27.148384375	19.210615625
ADU75877.1	25.658	26.4464425	24.8201825	25.61977	25.08985875	25.153906875	25.86370875	25.119003125	26.627420625	26.221475625	26.50257875	26.621775	24.53443	25.860513125	26.57129375	26.0752775
WP_003519033.1	23.519315	23.278319375	26.5446625	23.049295625	22.136825625	26.25030375	23.817969375	21.944568125	24.601775	24.6545925	24.494455	24.14262125	23.894989375	23.700905	21.72803375	25.05587625
WP_003516271.1	27.528195625	27.253028125	27.633995625	27.18810125	27.41512375	27.22934625	27.282005625	27.451346875	27.091205	27.300545625	27.58572	27.85814375	27.319600625	27.319600625	27.199408125	27.604986875
WP_003521200.1	22.699719375	19.103015	22.475844375	20.093274375	23.372090625	22.271401875	21.8098225	23.097435625	24.058645625	23.05592875	19.266925	20.026020625	24.2084575	23.556324375	23.72435625	19.797801875
WP_003517987.1	22.80480125	23.85151875	23.575351875	23.706750625	23.59284875	24.25976125	24.405164375	24.671858125	23.403901875	24.211464375	25.40619	25.07319	23.284406875	23.800745	24.579869375	24.3191775
WP_003519031.1	30.60521625	30.119774375	29.758248125	30.534640625	29.741314375	29.92844	29.96081875	29.917793125	26.161278125	28.627389375	29.17812375	28.570725625	28.228564375	29.41745625	26.749455	29.29275375
WP_003517989.1	26.157255625	27.633995625	27.22934625	27.148384375	27.509524375	27.43166875	27.547910625	27.84356125	27.282005625	27.218120625	27.5381625	27.0580275	26.157255625	25.871198125	27.1803675	27.118856875
WP_003512411.1	29.34903375	30.534640625	29.494960625	29.4062375	29.80070625	30.144120625	30.900608125	29.74865875	30.64684875	31.03223375	30.939875625	30.793463125	30.64684875	30.64684875	30.64684875	30.64684875
WP_003518588.1	24.58222125	24.487699375	24.53443	24.764280625	23.8340125	24.671858125	24.830978125	24.874808125	23.829384375	24.76918	24.414128125	24.707319375	24.764280625	24.739655	25.331356875	24.838525
WP_003518031.1	24.487699375	24.838525	24.586053125	23.551749375	23.78761875	24.37607125	23.31034875	24.192146875	25.015109375	24.7938925	24.73010375	24.31612375	25.19705375	25.04041	25.08985875	24.472315625
ADU75560.1	27.45859375	27.665245	27.43166875	27.213754375	27.528195625	28.029361875	27.850299375	27.967146875	26.78497	27.541585625	27.658588125	27.589895	26.913959375	27.85814375	27.314524375	26.819106875
WP_003514144.1	19.8117925	24.00510125	23.2236175	23.98178625	23.58085875	22.051628125	22.82666125	20.798149375	18.153814375	23.465700625	21.4207875	21.960735	24.24332875	19.794498125	20.022510625	24.510636875
WP_003516409.1	24.61813625	24.586053125	25.978213125	24.7874675	25.749335625	23.8340125	25.1380225	24.414128125	24.894449375	24.31013875	26.253768125	25.939809375	26.28068125	26.13681625	25.973288125	25.774875
WP_003513372.1	27.978815625	28.07374125	27.957691875	27.79759875	27.721485625	27.881485625	27.658588125	27.665245	29.019549375	28.834985	29.21971875	28.323926875	28.781973125	28.86402875	28.403838125	29.157005625
WP_003515306.1	25.34648625	24.61813625	19.23357375	25.9834075	25.239954375	24.8231175	20.292121875	24.969583125	20.631223125	24.18887875	24.21632125	25.150963125	19.996094375	20.22998125	23.756589375	20.67472625
WP_003518379.1	20.8282775	23.07111375	22.226085	23.384851875	23.16217375	22.9074625	23.344218125	21.607101875	21.652625	23.889680625	22.79271875	22.835676875	23.4273475	18.153814375	23.08183625	23.191305
WP_003518660.1	27.31028125	27.70001625	27.558690625	26.309135	26.9636775	26.803025625	27.010399375	26.614836875	25.732284375	26.50257875	26.091291875	25.871198125	24.042128125	25.93074625	25.965764375	26.50623
WP_003519202.1	24.79916875	20.061985625	20.19825125	23.696523125	19.303750625	24.92616875	23.79606875	23.997395	20.620005	20.001218125	19.133116875	24.021028125	23.56096875	24.494455	25.604816875	20.65444125
WP_003513117.1	19.99227625	20.026020625	24.126970625	20.101856875	24.689263125	19.068349375	24.00876875	24.642343125	24.84361875	24.815074375	24.675854375	24.383344375	21.737400625	19.85824375	24.550543125	20.315373125
WP_003518662.1	26.932685	25.749335625	24.675854375	26.532514375	26.3775725	26.345989375	25.997305625	26.459573125	26.4464425	26.720504375	27.0325075	26.490955625	26.47711125	26.511640625	25.361748125	26.579724375
WP_003519204.1	26.275745	25.40284125	25.3803075	25.3106325	25.794304375	26.10607875	25.56266125	25.67419875	26.234085	26.452070625	26.236851875	26.157255625	26.275745	26.597419375	26.516005625	26.161278125
WP_003517604.1	26.202095	23.48885375	21.662926875	24.34814875	20.17251625	23.02522875	23.575351875	23.60241375	26.3775725	24.544444375	23.9524825	24.527685625	25.35502	24.70227625	23.398518125	24.4517625
WP_003516419.1	27.9202275	28.251463125	28.46071875	26.21596375	27.75291	26.452070625	28.048344375	26.520284375	25.973288125	25.799691875	26.0098275	25.527309375	25.01207875	24.487699375	25.482841875	19.239108125
WP_003512420.1	27.28637125	27.75291	27.757805625	27.75291	27.31028125	27.2951825	27.575003125	27.575003125	26.63961	26.614836875	27.213754375	26.861990625	26.309135	26.388488125	26.660371875	26.226446875
WP_003519476.1	25.755135	25.385830625	26.59200625	26.685508125	27.04803125	27.02094875	26.98202	27.183873125	24.693583125	24.48296875	26.48203625	26.71544875	20.923986875	21.662926875	25.615114375	22.422514375
ADU74011.1	26.928148125	26.90028125	25.939809375	26.9960675	26.24108625	25.6460675	26.484918125	26.37359125	26.918065625	26.21596375	26.758766875	26.21135125	26.617649375	26.56127375	26.452070625	26.253768125
WP_003512422.1	25.19705375	25.6460675	23.53745	24.591608125	23.98562	25.069475	24.57182125	24.50638375	24.3589475	25.424993125	24.57182125	23.889680625	25.153906875	25.47600625	25.082725625	25.651139375
WP_003518803.1	23.155666875	23.394518125	23.376556875	23.351498125	24.184285625	23.278319375	23.969225	22.983493125	24.764280625	24.90014125	23.53745	23.9930375	25.0943	24.37607125	23.98562	24.805569375
WP_003513610.1	23.238524375	23.8999025	23.465700625	20.727641875	23.631071875	25.860513125	24.32506875	23.877616875	26.82825	24.671858125	24.55374	24.26955	23.474385	23.675421875	24.71289625	24.126970625
WP_003512440.1	26.5568125	27.22934625	27.21032125	26.57129375	26.861990625	27.028285	27.340723125	27.15586125	26.990815625	26.932685	27.426795	27.174865	27.02094875	26.57129375	27.02094875	26.872388125
WP_003517214.1	27.476855	28.965665625	25.908179375	26.202095	26.40529375	26.28469875	28.469055625	26.97442625	28.355355	28.244538125	28.30526875	28.764551875	27.88562875	27.866623125	28.09675375	28.263679375
WP_003515680.1	25.25560125	25.399170625	24.84361875	25.71587	26.152921875	25.96087375	25.811335	25.579846875	25.509670625	25.913146875	27.18810125	25.504398125	25.335114375	25.658	25.48572125	25.129544375
WP_003513203.1	27.22479625	26.8378475	26.423863125	27.199408125	26.68987125	26.68987125	26.720504375	27.17078625	26.5446625	26.9960675	26.5568125	26.749455	27.695949375	26.419738125	26.10607875	27.522853125
WP_003518982.1	31.434138125	31.46325	31.175095	31.977490625	31.339516875	31.261348125	31.893355	31.48891125	31.293998125	31.22343375	30.706663125	30.939875625	30.09721625	30.487735	30.98311	30.240035
WP_003514830.1	23.172990625	22.93136	21.905889375	22.24502375	21.715	21.676038125	20.88430625	21.769264375	25.29795625	21.888895625	22.57746875	21.516298125	22.629341875	22.117754375	20.1802875	22.321244375
WP_003512093.1	24.576809375	26.33781875	24.71289625	25.1934175	26.364103125	24.042128125	26.516005625	24.601775	26.345989375	26.40529375	23.817969375	24.559133125	24.51454375	25.3243025	25.069475	24.774876875
WP_003517144.1	25.239954375	25.871198125	25.22574625	23.781480625	25.17470625	25.82662125	25.442194375	25.245139375	25.637258125	24.986695625	25.127360625	24.628998125	25.901478125	24.606098125	25.489669375	25.615114375
WP_003519027.1	23.781480625	21.91602625	22.6190275	24.37108625	22.017898125	20.904768125	22.3400425	22.742133125	22.422514375	21.92785625	20.07458875	21.032601875	20.50314125	21.715	18.183093125	19.904826875
WP_003511573.1	24.148798125	24.332561875	26.35400125	27.193588125	25.78636125	26.47711125	26.005765625	26.861990625	27.300545625	25.018645625	25.344103125	26.357836875	25.1934175	25.14497125	25.860513125	24.51794125
WP_003515682.1	25.11038625	26.03372625	25.158964375	24.350943125	24.46925625	24.675854375	25.599823125	23.58085875	22.597988125	24.639144375	23.284406875	22.93136	24.87880125	26.042489375	23.80683125	23.403901875
WP_003517213.1	29.92844	29.89801625	29.5389525	29.74865875	29.76878	30.107075625	29.825665	29.7801925	30.252131875	30.107075625	30.231716875	30.317098125	29.61153375	29.9086475	30.2661075	30.107075625
WP_003515844.1	28.802464375	28.82644	28.244538125	28.271569375	28.317465625	28.618908125	28.84558375	27.79759875	28.711875625	28.89551125	28.90933375	28.59878875	29.0791875	28.7970975	29.100364375	28.923091875
WP_003515843.1	28.7228075	27.345678125	27.161541875	27.1803675	27.324870625	26.9228375	26.07141875	27.730024375	27.65189375	27.825105625	26.990815625	27.362891875	28.66352625	28.043014375	27.24894	27.324870625
WP_003514572.1	24.579869375	24.3589475	25.68467	24.651226875	25.314169375	25.763553125	24.71289625	25.164830625	26.0752775	26.312924375	25.758205	25.651139375	26.53701	26.990815625	26.932685	26.8563825
WP_003516641.1	26.82825	27.278686875	26.666941875	27.26709125	27.43166875	26.90028125	26.9636775	26.57129375	26.21596375	26.758766875	26.872388125	27.300545625	26.532514375	26.345989375	26.95934	26.426650625
WP_003518454.1	21.1982975	22.922985625	21.888895625	21.977235625	21.944568125	22.3400425	22.9074625	22.117754375	23.394518125	23.94275625	23.77621625	23.2236175	19.797801875	20.32131375	22.82666125	21.988704375
WP_003518740.1	20.66399875	23.631071875	22.028539375	22.79271875	21.032601875	21.363814375	22.900484375	24.12329625	20.377735	21.1982975	21.960735	20.66399875	19.744100625	19.190926875	20.955516875	20.60899625
WP_003516867.1	26.08485375	26.186200625	25.6704925	25.9933625	26.73397375	26.0098275	26.192558125	25.583068125	25.83035625	25.866730625	26.23102625	25.860513125	26.0098275	26.253768125	26.1237025	26.28469875
WP_003519478.1	29.3022375	29.6787575	30.38953875	30.024615	30.013214375	29.9086475	30.289970625	30.534640625	29.34903375	29.137618125	30.252131875	29.83837875	28.9162125	28.374038125	29.5823275	29.237778125
WP_003517995.1	25.69780125	25.74496875	25.169229375	28.5296575	25.816221875	24.707319375	26.388488125	25.233301875	25.185610625	19.244753125	28.86402875	25.690059375	24.437573125	25.41643125	25.61032125	26.540605
WP_003514458.1	22.03894	23.710381875	23.02522875	19.598888125	24.56356	24.472315625	23.889680625	25.28902625	26.789591875	26.202095	25.903608125	25.433900625	24.550543125	25.44798375	24.97511875	24.56722125
WP_003518303.1	25.17470625	25.204705625	25.245139375	26.37359125	23.710381875	25.47300625	25.781599375	24.576809375	24.409578125	25.504398125	25.47880125	25.385830625	25.876425625	25.61032125	25.643181875	25.69780125
WP_003518584.1	26.21596375	26.685508125	24.964116875	26.131643125	25.908179375	26.07141875	26.038000625	26.042489375	26.157255625	26.46515375	26.459573125	26.33781875	26.6103475	26.666941875	26.414261875	26.825299375
WP_003517993.1	25.09822125	25.281240625	24.43268125	24.521399375	25.599823125	25.28902625	26.16627875	25.9933625	26.13681625	25.331356875	26.327734375	24.835365	25.0055425	25.790405	24.91653125	23.877616875
WP_003514456.1	28.4453375	29.107650625	26.86742875	28.923091875	26.484918125	26.9494425	27.58572	26.675971875	28.059325	27.528195625	27.27157625	27.275496875	28.345418125	28.244538125	28.043014375	27.6157
WP_003512755.1	28.549834375	29.367808125	28.9974825	29.00506	29.065320625	28.923091875	28.923091875	28.888413125	28.570725625	28.5671275	28.46071875	28.483914375	28.605446875	28.4332175	28.053223125	28.77407
WP_003512352.1	25.40284125	25.3803075	25.95618875	24.937449375	25.326003125	25.44798375	25.68467	25.504398125	25.901478125	25.651139375	25.09822125	25.129544375	24.986695625	24.903281875	25.02487375	24.4570675
WP_003513413.1	24.91653125	25.251026875	24.986695625	24.25976125	24.648045625	24.53878	25.127360625	24.3191775	25.574351875	25.015109375	24.87880125	24.46925625	26.139119375	25.394671875	25.245139375	25.61977
WP_003517991.1	18.2244675	19.62143375	23.03716625	19.190926875	22.372824375	19.077314375	23.439671875	22.212635	23.635748125	22.283006875	19.342311875	22.597988125	19.464921875	18.300215	23.909651875	23.238524375
WP_003511598.1	24.7938925	24.544444375	24.830978125	25.335114375	24.685063125	25.412645625	25.302695625	24.510636875	26.357836875	25.820195	26.28068125	26.244894375	25.7709825	25.7709825	26.588559375	25.95316
WP_003517747.1	25.35232125	25.22832875	25.29795625	25.55699625	25.83035625	25.898998125	25.424993125	25.93074625	26.091291875	25.9695125	24.527685625	25.9342125	25.86370875	25.89341125	26.1967725	25.728983125
WP_003515025.1	29.11328875	28.70415125	28.618908125	28.900944375	29.019549375	29.056284375	29.065320625	29.157005625	29.41745625	29.031661875	29.00506	29.065320625	29.100364375	28.63978125	29.2742475	29.065320625
WP_003513527.1	27.675761875	27.910618125	26.627420625	26.78049125	26.842021875	27.686820625	27.6157	26.666941875	25.535755	27.26263125	27.199408125	25.93074625	27.43166875	26.312924375	26.1103275	26.401075625
WP_003517817.1	29.039405625	29.456871875	29.3022375	29.79049125	29.157005625	29.6787575	29.34903375	29.204096875	29.8094275	29.8765425	29.998144375	29.7801925	30.231716875	30.08581	29.847579375	30.06378
WP_003517654.1	26.0796075	25.665688125	26.29330625	25.813319375	26.57585	26.90944	26.96994625	26.061245	26.932685	26.520284375	26.56127375	26.551221875	27.300545625	26.831989375	25.879383125	27.352008125
WP_003512317.1	27.777516875	28.80929875	28.758429375	28.63978125	28.97155	28.86402875	28.17347125	28.856164375	29.245880625	29.48289875	29.12888125	29.374336875	29.3839025	29.448650625	29.532706875	29.442503125
WP_003517464.1	27.957691875	25.424993125	27.0580275	27.640669375	26.9960675	28.0326225	24.994753125	27.109009375	25.944725625	27.2951825	27.777516875	28.140844375	19.581468125	26.484918125	27.978815625	27.866623125
WP_003515029.1	25.834799375	24.56722125	24.23616125	25.385830625	25.189248125	24.26955	24.894449375	24.835365	24.66198625	25.25560125	25.284855	25.0055425	25.200125625	24.97888875	25.129544375	24.576809375
WP_003511564.1	26.63056125	25.68467	26.597419375	26.45591375	26.63961	26.80824	26.186200625	26.423863125	26.685508125	26.664301875	26.73397375	26.08485375	26.494405625	26.791959375	26.913959375	26.528068125
WP_014522658.1	22.641	23.4523025	22.597988125	24.085339375	23.556324375	23.817969375	21.495591875	22.82666125	24.37607125	23.29382125	24.021028125	23.73717125	23.2236175	24.14262125	24.675854375	22.998846875
WP_003513713.1	28.09675375	27.76692125	27.81179625	29.027774375	27.791651875	28.079493125	29.31414625	28.053223125	27.88562875	27.957691875	27.63691	27.910618125	28.122061875	27.772319375	27.834309375	28.1528
