LL1210_T1_rep1	LL1210_T1_rep2	LL1210_T1_rep3	LL1210_T1_rep4	LL1210_T2_rep1	LL1210_T2_rep2	LL1210_T2_rep3	LL1210_T2_rep4	LL1210_T3_rep1	LL1210_T3_rep2	LL1210_T3_rep3	LL1210_T3_rep4	LL1210_T4_rep1	LL1210_T4_rep2	LL1210_T4_rep3	LL1210_T4_rep4
WP_003512257.1	26.2027558505508	26.4186174395091	25.4696037114363	26.2617306564688	25.9353596535122	26.4946538967552	25.8055369697417	26.8778307820416	26.3783390472221	26.0262741336122	26.3328943826014	26.7295432446469	25.7311109776005	25.6990928293837	26.2981518844527	25.9329809882183
WP_003514322.1	28.8425121913755	27.4133858400492	28.5401037728793	28.7138593725391	28.4372815797171	28.2780845369105	29.0685868901394	28.8125871921822	28.624625315457	28.9609125997182	28.7912238550033	28.7154200307249	28.5737536786359	28.7238062447775	28.7733384765333	28.0867798798386
WP_003512606.1	25.717341598145	24.8483167080017	25.8149585718878	25.64497257652	26.3221781814549	25.6755629670265	26.1839632397221	26.231569165578	26.4449275263858	26.1664729838552	26.2528755913528	26.2697524721774	26.3155145600215	26.8783357851905	26.6293167303159	26.1238966543369
WP_003517877.1	NA	NA	21.9021070252607	22.9689933849796	NA	NA	22.3205996141421	22.2894502791642	NA	22.0544233155491	21.9861182097176	22.3195909372886	NA	NA	22.2005188486243	22.4870838975869
WP_003513827.1	27.4986524047193	27.4003031892055	27.1226546238815	28.4077526788421	26.7121722529709	26.8975527057122	27.3576385957837	27.3398604438883	27.1064777621186	26.8162499123211	26.5143910607189	26.5583783498283	26.3985889651599	27.0752545031094	26.4568422412692	26.914103833301
WP_003512921.1	23.774661868701	22.7059298751069	22.8565398415793	26.3198720523579	23.4021833877752	25.8820803777248	26.9297574729131	26.0169649991986	27.7726724746532	26.6029730130483	25.912741860676	26.0032320787772	26.9934156371062	27.3333418104784	26.6741452607001	26.2313134410046
WP_080552882.1	NA	24.8725570398703	NA	NA	23.5185977858709	25.7155824863952	25.4384778143014	25.0932508590893	24.4855250558499	24.5091682858944	25.6642282159578	25.2877430720935	23.6897274213871	23.4389841752539	23.0018799453586	25.6823105688417
WP_003519433.1	27.2688620106609	26.0521558262583	25.6873194428926	25.3300083435288	26.1240193496217	25.9716966414404	25.3992313044665	25.8381871919045	26.2014831347788	25.6031047615285	26.9684367429633	26.9326372378464	25.7766954913065	27.6480899264296	25.8478804245892	27.4482090393645
WP_003517920.1	27.2165888705945	26.9610899572828	27.3440471508438	26.3832045734032	26.4613369464318	26.5831514264848	28.200592668988	27.2200145245458	26.7553063487672	27.0786484188298	27.620070738667	27.7730208324326	27.5726388612608	27.3543285880186	26.7146375430791	27.2598767646677
WP_003512894.1	22.6345849968657	NA	NA	25.1117126678673	NA	21.1576463709293	24.6847685537153	NA	NA	23.7080855072156	21.6089378901296	NA	24.794886193119	NA	22.1180929550418	24.2376337216797
WP_003514075.1	23.7117225642461	NA	27.7806020356752	NA	22.151829986432	23.7336699440802	24.1384171700208	23.0215622145748	24.5427293874328	24.6462956271129	24.3811195555602	23.7044336499822	24.6000943373159	24.4695394200935	NA	22.6318078791706
WP_003519431.1	26.7469175864897	26.7235172299729	26.2688267101137	26.640854908065	26.730363811339	26.6964411652857	26.5638376574063	26.7841490085364	26.2675289974253	26.6069804807804	26.2253795897639	26.6469998461199	26.518286084336	26.7373150665321	26.6592125038759	26.776827438828
ADU75724.1	NA	26.4762397176892	24.8455696687283	25.2006996131642	24.0252979955359	24.6895504052115	25.1786631882595	23.1826434202537	NA	22.7520018098101	23.226443719702	23.5092496765463	24.0104339284	24.2932650273294	23.8129441608097	25.2511385167973
WP_003516257.1	27.9278808671856	28.7119887744503	27.2913183376743	27.2225472063355	27.0287733363775	27.1905710255056	26.3761803892959	27.1884704967527	26.9207663344748	27.0961878096182	27.145690434596	27.442648904014	26.3668368021526	27.1277306871802	26.769007933311	27.1445458735026
WP_003518895.1	28.0754756734903	24.317607755694	25.0548130159099	24.612034310289	25.2861567601323	24.9992409211743	24.561137474987	24.9108417461038	24.3315059687796	24.8644568890366	24.4582057696133	24.283284697882	26.7628730072912	25.8876517808706	26.0207847194119	27.3942473928184
WP_003513904.1	25.2554775207741	NA	NA	NA	NA	20.8860627774353	20.6948484039921	20.657309639288	NA	20.9899408864596	22.7603561590455	21.7076972807062	NA	NA	21.145729010781	21.3628189105436
WP_003519072.1	24.7101627236372	24.4416303818754	23.5387397070868	25.0777220432942	24.352927780355	23.4392794078898	23.2816685851261	23.9381102846372	23.2702659230996	22.3282515554437	22.8038736662308	23.2793765036571	23.3997449291423	21.9573328789914	23.6139339290374	22.5541458916327
WP_003517042.1	22.920596867309	23.3591848098564	21.9527074714885	22.6162246177497	22.1153626461159	22.8096866971381	22.1314803713	21.9178917639771	21.3850866207197	21.6785443432457	22.0315885755303	21.9941400578431	NA	NA	21.8747975344832	NA
WP_003512055.1	23.4228187086374	NA	22.5600179879393	22.4130139895713	23.203200917506	22.9404395624253	NA	22.8935854646917	NA	23.0342331860055	22.6355289359794	22.6180797940723	NA	22.2670396543982	NA	22.3399173277804
WP_003511777.1	27.249923793121	27.4069010663872	27.3077949806364	27.0712422150814	27.2995425232922	27.5486252961105	27.128122455776	26.9588881635326	27.6337879428358	27.3913637339827	26.9103090851822	26.9805474774203	26.9223306031143	27.0466806109078	27.0033457565937	27.1708377278038
WP_003519421.1	27.5048200309328	27.995738731666	28.0538117945705	27.4521457904145	27.7932466542931	27.9886804449748	27.8243351909492	27.8772224912015	27.8596284178972	28.085308856128	27.6146755070566	27.9546230879214	28.1472404422275	28.010824858608	27.665777847623	28.4710919055392
WP_003512222.1	25.3821160523323	26.1839742798879	25.3480042636401	26.1618286136653	25.5442534339149	26.1604125770504	24.0755762390223	NA	23.8693709967079	23.8473800900976	25.0817596231616	25.3270465519565	23.9137487476482	24.0961087070063	24.8217108298843	25.1479586008319
WP_003512204.1	29.4745986328935	28.5763645708199	29.965320101865	29.355693640941	29.4981261235375	29.5371539366866	30.0975162841047	29.5608108726523	28.1196309798259	29.2577428950614	29.3574133824423	29.2350174989993	28.7609468482006	29.3379185008698	29.2101574062132	28.3636179388958
WP_003516315.1	30.2275834990879	29.8015497767036	29.3458902089101	29.1779156713011	29.2861917176153	29.1720805325818	29.1609683765682	28.9848491048766	28.4573409928369	28.8486521110602	28.7829872373859	28.7764051672436	28.9028958482648	28.5652936093676	26.9694434782331	28.9861007890146
WP_003517549.1	23.8982490352311	27.7825916161485	24.9426029830124	NA	23.9563929722227	27.3596305056233	23.0513492252459	22.7668698708223	22.2066860279302	23.2732158291742	22.2249024859866	NA	23.737813152797	23.2360107475853	NA	23.9997479738792
WP_011838186.1	24.2636819922865	23.4088334813451	24.5405047128061	NA	22.2823850307487	23.0801389121224	24.2200177062378	24.240778894454	NA	NA	23.790248379503	23.3580545925057	21.5043771437201	22.8748569039868	NA	NA
WP_003517112.1	28.605155191222	27.9911618827215	28.103169400363	28.3927304293087	28.3821928126005	27.7792740586178	28.1764526110589	28.3969590800425	28.1758115071823	28.2628920578839	28.1996356091248	27.9090595609035	28.4308755015451	28.2975165655739	28.1132596277301	28.2328015713768
WP_003512704.1	22.6864659982484	NA	23.2911424920349	23.1097703362101	19.8935803599102	20.9529810158225	22.7611686166442	21.3503509258484	NA	21.0949345244654	NA	20.8736977100014	21.1385127039181	21.0198541197758	21.3323843145453	NA
WP_003520552.1	26.9305269399313	26.9922250407883	26.7478356874371	26.8678480319729	26.8076664008635	27.4302719514052	27.003772341529	27.1979565968432	27.2665096012879	26.9496437335907	27.4126853528376	26.9038418835302	26.8693005408407	27.0846878752197	26.9530384367901	27.2783596291956
WP_003512919.1	25.3472741650177	25.6532328377178	25.3434393054302	25.9559312856189	26.2461238548824	26.251069964717	25.8836757997677	26.0552930816299	25.6957375818831	26.4342766372356	25.6258710184958	25.3372371912173	25.897861819816	26.958714173523	26.4423868530271	25.5818024531406
WP_003513389.1	25.1883080101652	24.7367213417009	25.2924197935557	25.2889543483583	24.9440139306152	24.7659439673454	24.6775982310117	24.5863024072218	24.3963311455599	25.1701746933045	25.4340448333047	23.9720098950945	25.4544558506141	25.257041883143	24.5191461424095	25.5224907497369
WP_003517497.1	27.2079300294924	27.9041423358229	27.645393140184	26.9777080697021	27.4874581430088	27.4037225721718	27.5051809174127	26.8439927008277	27.3086636242584	27.5177977155029	26.6508614569458	27.3554856214875	27.5325761054806	27.3600133215234	27.1893433106602	27.081100469427
WP_003515330.1	NA	22.1491267623578	NA	21.246825419269	22.5833432339016	23.1194597608637	21.175236741587	NA	22.0562350449494	NA	21.9306569901532	21.588713737735	22.8604671772684	23.0215187212931	23.2679654370313	23.0815128604817
WP_003520721.1	25.1148346991358	22.3015031078424	22.3053314403729	22.857680711883	22.9453013107832	21.9158004035574	22.3588547387313	23.0498449240827	22.5160174311177	22.7848687917314	21.7804087240647	23.9951715482397	23.060581551746	NA	22.7411992082217	22.7792494009749
WP_003515602.1	25.4099255840047	25.0247999806232	25.1652604257184	25.4244864881791	24.861664913548	24.8007451742286	24.5033303790594	24.9302901209904	25.0695163280799	24.6030247616185	24.8652349933253	24.6480460207275	25.2279867970463	25.490319261976	25.2213148811107	25.0014120271603
WP_003517038.1	27.0111918080726	26.5679610741799	26.5244926063749	26.8261893243293	26.2575263274035	26.1870385848966	26.0282011650845	26.4104453543371	25.888165956481	25.7636321496697	26.1887923089908	25.9892089590065	25.88384415339	26.2920048274655	25.4008178652728	26.1010142306107
WP_003517493.1	29.232990052626	28.9654373660596	29.2106593789334	29.9423154172418	28.8243504733043	28.9635484068611	29.2410778478749	28.9689235106958	29.2253630083386	28.9835590032321	28.8945616696037	28.944041600167	29.6358677540472	29.1877224405243	29.152242160623	29.572778983091
WP_003513421.1	24.6352918918149	23.1088760056621	22.1040601467718	23.6992925242405	22.9117696690011	23.5269142692965	23.0117340837234	23.8064222714538	23.9121773158384	23.7549717281881	21.9399033269548	24.1264177461921	24.4139880189215	23.2628854752459	22.320270416419	23.376169302392
WP_003518897.1	30.0086442921808	29.3471357273591	30.0856475555704	29.4327487015752	29.2637856448434	29.2741754084772	29.2611824590168	28.7852849519581	28.8720938884556	28.698216955349	28.8574565379493	29.6073832301586	29.3783781889632	29.6194635500581	29.308365597871	29.2834761594068
WP_003511610.1	28.8879204523286	28.3054992982848	28.3790866719127	27.748540713149	28.4680315445455	28.7471285063728	28.7873643585739	28.5015426812626	28.344212622637	28.5127529421303	28.4047764048121	28.8171242566772	28.914215647889	28.6793216447259	28.4848834505175	28.9015252744125
WP_003517940.1	22.2176644538132	24.0840373666323	23.5592638091937	24.3349862911085	23.1153841743954	23.016657684489	23.9134963088033	23.415063596695	22.8854645313179	22.2931013090171	23.1486723233147	23.1528804362633	22.5231747172858	23.0940953334397	23.1813986010358	23.4214226382965
WP_003516388.1	23.3940362778169	22.4331818172929	22.8814485780571	23.3329766070068	23.4160297031573	23.432797255371	22.8493556959185	24.4058944425006	23.3028242195039	23.8074064826658	23.5736732846242	25.5410615488522	23.7706914796626	22.9102332915949	24.0478712152202	22.3504459109608
WP_003520526.1	24.7900875542959	25.8861828302025	23.9079507105174	25.1588918306641	25.3052736864242	24.7075942811439	23.8674054783066	25.0613003095136	24.9873989043442	25.6527784794807	25.2529859974287	25.5964948712342	24.8022990713179	25.276991893338	25.2363267369405	25.2664175698879
WP_004463813.1	NA	21.5170359869744	22.5143818686497	23.1639043748304	NA	22.402973915406	NA	23.1107024710896	NA	23.3927577881394	NA	NA	23.5160124031573	26.0400732203334	23.2338392960849	23.171348116611
WP_003517918.1	26.1080310942392	26.098602262831	26.0308291941904	25.3477081730661	25.8477626107449	26.0878218545685	25.7207452726882	25.8113982801068	25.9727018453885	25.7778367290439	26.049864142948	26.068795940848	25.4863474150543	25.3594636972554	26.34747153111	25.9104958809215
WP_003512521.1	27.4505432675873	26.8551587614212	27.2091260737658	26.6363403686817	26.8408121530828	27.1853668627084	27.0257063562922	26.7784275400008	26.5415873161374	26.9869926449123	27.3621852208056	27.1607330502488	26.7535530469378	27.2041477802845	27.5978090717427	27.038101585979
WP_003516923.1	26.534766754458	26.9811097970249	26.3768552448773	27.1325947979789	26.1698516067816	26.8709531784575	26.6057632359809	26.4636318595995	26.8522128446511	26.5868710513657	26.3287934792867	27.0144753559955	26.4115377581913	26.7140024646891	27.0721559258292	26.5036552977633
WP_003517485.1	28.2835066307803	27.5814004660286	28.1362312304872	27.5408898046241	27.4396344441339	28.2601249999081	28.1348410024824	28.5968565846849	27.551507483661	27.2221779280386	27.2133228575274	27.0020753710654	25.3188190784962	25.0990061879102	27.0328455758903	25.308521615573
WP_003516495.1	24.3360140828274	23.6608238172381	23.6335708649706	23.9550632120468	23.2095871182998	24.007135990188	23.4067597224888	21.1171209545673	NA	22.5677901943141	22.7219405887568	22.1927593081539	22.3599080498313	22.8000275752154	21.9090522194269	23.7212216352121
WP_003512414.1	28.635704103185	28.7327203297644	28.0223048127663	27.6335098268301	28.8420173946764	28.7379728691793	28.8672889049351	28.6966068049187	29.1214134926662	29.098873806233	29.2602824010432	29.2499706051326	29.1768855361662	29.0299929234659	28.9125256015557	29.0419057345084
WP_003515616.1	25.4413401293801	19.4925365466986	21.4741963242422	21.8087694850708	22.7612694490107	22.3663072002888	21.6357718100438	22.6688303745952	21.8475060423027	20.2833763418959	22.3756710926296	22.2291971003644	NA	21.4623383055071	21.8581296952979	24.4303875596715
WP_003512448.1	30.6686713160252	29.9873471508961	30.194557254831	30.8209779565235	30.1713660085889	30.208004995053	30.3073844953801	30.0314514344731	30.7955672918623	30.4787727492934	30.5104046044849	30.4238191726454	31.1633198014135	30.9453522959364	30.7092308922015	30.8086087013076
WP_003512523.1	23.1628358121517	22.5958414124511	23.3975722039681	23.0709429543671	23.273009786183	23.6431366354104	22.9087982012917	23.0578272648383	NA	22.9719801123893	23.4425519429072	22.819304764407	22.7008102563359	NA	23.5401904930646	22.8232298333263
WP_003512416.1	24.7399530377302	25.1183013016891	25.2063741700346	25.7553043577206	23.6376634689721	23.4669826715529	24.0588793216597	22.6780160784868	24.6977193935682	23.9707404139219	23.2351609313856	24.5970409810472	23.4259743459148	25.3657278488508	23.9646825298571	24.2754471244047
WP_003515614.1	23.6682357602701	23.9549435671691	21.4904231513912	23.7404115034107	22.9651866127827	22.9056574293458	22.14995162603	22.4507970720665	22.8028344598389	22.5781074219882	22.2108719980042	22.7216861173403	23.1561983348702	22.4683478801666	22.3824033052552	23.6100187269456
WP_003512917.1	31.3787225838217	32.8162098606313	31.594531840715	31.8592726480185	31.9828031920991	31.9800274554499	32.0723843758348	31.9086620756525	32.5170323357299	32.2676560857821	31.4959694439252	31.996417854738	30.7316538869309	30.9183256281734	31.811824032798	31.7357137067589
WP_003517869.1	24.7661984509332	23.6359804245607	23.4028520000148	23.7672758889381	22.9974709162764	23.6606296034786	23.7164250654968	NA	23.0691074706332	24.933309722112	NA	24.3852253210634	24.0982669162514	NA	23.5666248955086	24.469149161237
WP_003512178.1	NA	25.7275022782715	29.2360754953786	26.4086740747376	NA	27.9413314935263	26.9926918028327	NA	28.9597213663778	27.8888813657743	27.4731364452509	NA	26.5756818704058	26.8474139527587	27.6535920153661	26.6164480364337
WP_003519349.1	26.6438469814543	25.3662387215487	26.0011741815425	27.2697476178642	26.5556071895635	27.1066274086032	27.0159882043169	25.8046962553037	26.1935598938776	27.003757170939	26.7520516428566	27.1191494169859	27.1661379075897	26.8270331171517	26.6979241428054	26.5278595573596
WP_003515551.1	23.5898177078505	NA	25.6426256130008	23.6405664691304	25.659226158799	25.4936842537566	24.912193084322	25.5637351940468	23.0224274409246	25.6193875367483	22.8395955661118	23.0900241792108	NA	23.9795422439095	23.608539086651	NA
WP_003515651.1	24.9197956319083	25.1474597653868	23.4707387537761	23.9300822049081	25.3470487506368	24.269023752867	24.9850765069508	25.1109034548308	24.030379401886	24.4458307316997	25.3221491826899	25.1691628564414	22.279046148237	26.3718315072504	24.3284753941047	23.7865778097057
WP_003513493.1	25.724705019742	NA	24.4753041842954	NA	25.4116507623377	25.6219712498575	25.4901113941673	NA	25.3624397809831	25.5418968704907	24.4119690191478	25.6247069282912	24.2977406441556	25.3104618790543	25.6083080636466	NA
WP_003517891.1	25.6711164717128	24.6951675430532	25.4436213988618	26.0770159156637	25.6007077702768	25.4005280038038	25.708695934895	25.8910711817125	26.4079857331716	25.7485990006731	26.0229232595332	25.8481123168991	25.8682468690675	26.4468851881272	26.0352037599255	25.2461041535346
WP_003516871.1	26.3518667190963	26.7051865641986	26.6580502608631	26.7418209149631	27.077793773058	26.8662338471801	26.806916726085	26.9192185437349	27.4022736992648	26.2482587503026	27.140354495015	26.8562377109007	27.5203951859574	27.4196854807754	27.2266988967524	27.2360573414274
WP_003513829.1	28.2553600819007	27.6438996933985	27.4043180883876	27.8670731359786	27.8044025111877	27.9635946236217	28.0435297755509	28.1313276649105	27.6852737851233	27.7867535985249	28.0893852447206	27.710826849034	27.3271774394814	27.8548341107901	27.7758225323174	27.7476772309393
WP_003518649.1	23.905087820946	24.6594282089699	26.5392109302441	25.1781293643113	29.3923899142614	26.6498533693996	23.7005754121541	27.1295565296966	28.4492874428736	29.2106593789334	28.8642318662246	29.136527846567	27.7436703111589	28.7745122467599	28.6177910984949	NA
WP_003511612.1	NA	NA	NA	NA	24.9395797037039	25.7833238975428	26.0359751197417	27.2823744630009	26.4409459661892	26.0582674291306	NA	NA	26.5600157023376	29.0021774148764	26.5632157529503	NA
WP_003519574.1	26.1210607081058	26.143221969286	26.2260327363679	26.1525410166702	26.0147727846905	26.1483549700417	26.4899696251546	26.2081243924955	25.7135228530835	25.8804204792931	26.1031268440727	26.102446254745	26.5796867830613	26.2317738627662	26.2090410708921	26.474817323458
WP_003516386.1	25.780022988026	26.0127565549397	27.3642999628639	26.8167003480092	27.2291593429975	26.907681752408	26.774596656735	27.0955076833999	26.5024501354353	26.6490572887946	26.8309247189978	26.073597021946	26.6384061773798	26.5008037280532	27.2621907359964	26.6261109857818
WP_003515791.1	23.4298845234596	23.8087591148884	23.5752193093214	25.6797960564036	23.7657396879782	24.6788889340945	24.4842498636875	24.1158901413153	24.5828227130209	24.5676726302374	24.0269021355889	22.7529954038935	23.0418345680024	22.5582588164734	23.577136777188	23.428240290386
WP_003511692.1	24.5004660174676	22.9764516286268	27.297253538671	22.7841921979103	24.955614843614	27.2911096864936	27.9738358732228	23.754364747763	24.1990401848334	22.3799345233826	24.838433304572	23.3747168610928	28.5281803835361	22.489989408715	24.8647166403072	22.843816643339
ADU74300.1	27.5830947795707	27.5903628310482	26.4839365458418	27.5623028092149	28.3083197451028	27.9074912250577	27.5840578579783	26.7009259334534	27.2254357961332	27.0713197203517	27.2712975380873	27.145879264614	26.8040255475062	27.5556876608976	27.5056565227737	27.8944817066276
WP_003516134.1	24.8708522736776	26.0723441480328	25.7734387028135	25.9883473325005	25.7144301695143	25.6859546442892	26.3720835939117	26.6088960903305	25.9331811121112	26.0901665561457	26.426639663247	26.1981715829388	25.3788709674153	26.7324453668459	25.4125942953642	25.9685789466287
WP_003512427.1	25.6673806682452	25.4854261742715	25.52477082264	25.3808798399272	25.5963582692681	26.37440510826	25.2865101181239	25.5053630193566	25.7707923153251	25.6914183953932	25.3818501097415	25.5719669780656	25.3535139719895	25.1892500118843	25.6981479230218	25.1688744301149
WP_003514606.1	30.6131602828237	29.5421585236607	29.6886221084611	30.067751971956	29.4090634456064	29.8996894980328	29.7226376013611	30.0450341808239	30.3233917046676	30.2525916324039	30.7073401113572	30.2488383144168	29.1106591947787	29.545442152221	29.2361952426346	29.4534489869503
WP_003517058.1	21.9824378481171	21.4065822988874	21.1592003617604	23.3385022428432	24.7949273035489	22.5659730778989	21.7591299742407	NA	NA	NA	23.888351598454	22.7032624588965	NA	22.1880221351101	22.6079051797346	23.6791287569327
WP_003516132.1	25.3345281821769	25.465043708	25.9260219090564	25.2285066921217	25.5759296522593	25.2213529692357	25.6103111333276	26.0323100084398	24.5220606280841	25.3480042636401	25.0571511069841	25.5370513539908	24.7560670306991	25.1623964551052	25.2410692698199	24.9384962236947
WP_003511715.1	29.4295276555708	28.4747938104728	29.4208548166213	28.9477692201373	28.9129976400791	29.1290061489608	29.2550937793597	28.5139619290714	28.974606228491	29.2000364769742	29.5825761143762	29.5950968945036	29.6143750367172	30.0827271137235	29.7095930341796	29.4304377385879
WP_003512418.1	25.4054268313441	25.861074551902	25.1759851887636	23.07950960871	25.0555243835478	25.3302193932131	24.9185847599812	24.9554262854251	NA	26.0679259280904	24.4876096996716	24.7795006638928	25.3405453917897	24.2526846389676	24.2184324242243	26.3155145600215
WP_003512627.1	29.2750446900262	28.4920962276728	28.6692207030124	29.3757898628955	28.6852504027596	28.3204470224363	28.4690967224251	28.5502943456139	28.0538011011954	28.182625913284	28.9193361756609	28.396642478232	27.8710735548509	27.9979660041704	27.8622216678678	28.3574668412414
WP_003517499.1	22.2428968229294	23.6072861468596	22.524585525105	21.6749005120066	19.6885021696464	22.2001354559236	21.5895687417866	22.2776475522274	21.2658866843053	21.929529646038	19.8873110239945	21.3457745603852	20.6513578875649	21.8869439969073	NA	21.4604715558205
WP_003520446.1	29.5396299658903	30.6618363343548	30.6745675521186	30.4244198339031	30.6422369987021	30.3728561284257	30.7648641580572	30.4785175679256	30.6841372602935	30.9021611084258	30.9819981241725	30.5859617247815	29.8680587546759	30.4751573128221	30.4420085699619	30.5417482727851
ADU75920.1	29.618184270577	29.5327717186891	29.5674551798309	29.1937778075512	29.4673993498013	29.4864898138773	29.8407740122623	29.6255011106647	29.8655062821449	29.8364662543146	29.9603336538947	29.7601746150904	29.4761691929215	29.2722763780633	29.5589111973383	29.6748317322651
WP_003514577.1	26.9824038527619	24.4605105829664	25.8283668575006	NA	NA	24.3496586495069	26.274828793128	24.0381241579538	NA	NA	NA	25.649047107475	27.2424352054019	NA	NA	27.0163477429742
WP_003518875.1	29.7953840963406	30.1285616969307	30.1154451860057	30.2892602784882	30.8194446920081	30.6007318047607	30.4401275586882	30.3404778845339	30.5863550578194	30.598745118918	29.7370512120637	30.5639609979144	30.5055377396208	30.3181654910084	30.6112984763897	30.3485537873313
WP_003520372.1	27.7951201640833	25.5804094885032	24.9728712533123	25.064106611032	25.0586927118944	25.3688580599572	24.6725495276105	28.2985771880055	25.4999046152805	25.2258726901691	24.5642740904355	24.5339145981796	25.8001690089279	24.4351713959647	25.2255421221532	25.9589078608113
WP_003511696.1	24.0053160668962	NA	NA	22.331898087055	23.5134432085861	23.1494255500723	22.6989898809738	20.9120427677103	25.6725187157926	22.1782919411809	22.8624908234213	25.5009536179811	23.3299649521987	23.2704654865215	22.4081778336716	23.2996363687746
WP_003514399.1	24.6132025399129	24.2250535052799	23.7677345504877	23.401590608467	23.1863012392792	24.332984336971	24.0431968113952	23.9508299289615	24.5527109023179	24.5346794441099	23.6930793188871	24.0409434602038	24.4553902240139	24.7113420067165	24.1557251892504	24.5132806077585
WP_003518863.1	25.7673817650158	28.6375678132174	25.3845214948924	25.8479418238795	25.9776826494492	24.9578267691607	24.7413411403848	25.2578147665182	25.039316744745	25.2173728579389	25.2221904667767	24.9934137959895	24.6900483106328	25.1775946601164	24.5266311232842	25.0444287392897
WP_003513908.1	25.3550303243626	26.5049834542964	24.0848240004772	26.3607980376142	24.6878927169924	24.5015601558839	24.9968426452971	24.6972120440764	NA	NA	25.1139194950462	24.5008148947865	24.8711432958628	24.9531069288977	25.2533353780423	24.6355163092093
WP_003518456.1	26.8361391967376	26.4542223133945	26.9028691141489	26.6873974972225	26.6915382253274	26.7905179932775	27.1530245251911	26.8067416482977	26.4986210641911	26.5909987425139	27.1026723210951	27.4363586864341	26.390228021029	26.1944707064054	27.1202350587847	26.5672097024963
WP_003513509.1	23.2101897178548	24.6834099476648	24.5992377115662	24.8890941197768	22.4781987112488	23.1573336286147	24.1837745432748	23.0160811528216	21.4061374480447	22.1902436014077	22.4401801544806	21.8313366601959	22.815257839623	24.0525663327676	20.7792820171533	22.0588105121597
WP_003520472.1	26.6877240993641	26.467033348702	27.5177977155029	25.7835841864953	27.2548018480762	27.0903505979491	27.0775493909823	26.4212857356424	27.4223352670471	26.9362104213904	27.5849269412037	27.225677794831	27.3488003175673	27.5867499039622	27.4489529932665	26.6039091132721
WP_003516678.1	26.1581416960074	26.4577209141179	25.4502983504063	26.2095626505625	26.2151631737631	26.0123434588738	25.8734035440174	26.2671408311996	25.9375934616882	26.0938048008107	26.0867821477468	26.7549958501228	26.4483720004277	26.6838715556712	26.188769850289	26.8198363308745
WP_003515572.1	25.5192061022248	25.804629767418	26.6828061155325	25.5059562250333	27.6565978818699	25.5624247048261	26.1984237807942	26.7692606602454	25.0518544767048	25.5378308539385	25.5459857987696	25.8429490462374	26.7354526536095	26.2833262133981	25.8745137060868	26.8243479003254
WP_003512623.1	26.3782349043903	26.3381044511149	26.1585693429319	26.1312365479178	26.6390108406325	27.0262954122992	26.4852958442735	26.3691948061536	26.800080144704	26.3543523298684	26.807529225403	26.7474862526754	25.5885865298534	25.1855877292428	26.4534188397614	25.9904466810974
WP_003516306.1	25.4333848798367	25.7477744825274	26.7647748050904	25.5103291561548	26.495243228599	26.4605620856402	25.1961674357381	27.4233822205429	24.9150672345992	27.4435973266411	25.1510439094915	25.5623758649332	24.365087313009	24.6647604497029	24.5924644310955	23.5335116674142
WP_003518655.1	22.4289380399085	25.0955272427364	23.4429975035927	24.724927198336	22.6049132333174	21.7230551809346	24.187559998103	23.2595725872922	23.1148847457095	23.6112602014291	23.4289280371105	23.9277425571543	NA	21.4371842502528	22.0106317044268	NA
WP_003518557.1	29.8636246392541	29.3875059093349	29.9249978284922	29.9168194708643	29.6450719135859	29.5291314603838	29.8187313797495	29.8945980684193	28.7525445346782	29.4840059078445	29.6958251539946	29.7368227962608	29.7195505880608	29.859253064386	29.1609211160208	29.4382955158109
WP_003518635.1	27.5336641382855	26.9567691955708	27.8550495103657	27.6248441057821	27.0098623069088	27.2665650077816	26.8998331843785	27.1104896420312	27.0705594027691	26.7993061716351	27.1851689582883	27.1951155578578	26.8971241877848	27.0713743199483	27.5410879791792	27.6904956601128
WP_003516875.1	24.0660003070081	21.7547751023442	22.5355348134003	22.6356863396194	23.536784767794	22.9161755645556	23.491248328324	23.875140367437	24.7024612872844	23.9879230145482	23.7329678962761	24.4575656514065	23.8699183758324	22.9456147388643	23.9942748345641	22.6853548939671
WP_003512592.1	31.2001702991878	30.3099192370373	31.1176131103406	30.7144226824338	31.0231916471323	31.0765094599829	30.8490685544451	31.032316841482	31.1567213508328	30.8648058636229	31.1070164591285	31.0685010621853	31.0791842970742	31.0112030036498	31.2475776214099	31.0417933342557
WP_003516878.1	22.5025129856513	NA	22.3920851435048	NA	22.466582358138	20.8498167696389	NA	23.2913427665406	22.6296433771286	24.0682218639029	22.5635205923466	24.7496205880173	25.0076190087558	24.8640062290382	24.6461666383764	24.5700026540117
WP_003517996.1	24.9288076170139	25.0012749369763	24.5601276074133	24.5129715119854	25.3972324463119	25.9840436168022	25.1348639104044	25.9221268321884	24.7303524406775	25.315512363183	25.9220635370768	25.8873754563114	NA	23.9986926111659	NA	24.7490474499259
WP_003516668.1	25.9244320419298	25.7848268851777	27.003757170939	27.5947111962547	26.6006109489803	26.2103805963726	26.4986210641911	26.580228617379	26.0353927430805	26.3678567153709	25.8153099992932	26.0120980439233	26.096258439954	26.4820492176053	26.0594014833922	26.0787651668685
WP_003517948.1	24.4434040490695	22.8505953364967	23.5023185190178	23.6338594580693	22.6895719356285	21.4557151419322	23.5209678550878	23.028915790103	23.7538993037668	24.1380667486075	23.7739081300679	23.7876187426427	NA	NA	24.0242002227065	23.801893258454
