Protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	PUF
WP_003511680.1	-0.995325000000001	26.8132294642857	-1.55116080506385	0.134652603113039	0.274629658794544	-5.61394066596997	No
WP_003516304.1	-1.37028526785714	21.4922849617347	-1.5468271606902	0.135692322820361	0.276462528823189	-5.62019381557904	No
WP_003511577.1	1.03384223214286	26.257039872449	1.54270466238581	0.136687514275587	0.278200963634633	-5.62612918608567	No
WP_003513624.1	-0.718551250000004	26.7224639285714	-1.53952712922818	0.137458679866776	0.279480303463569	-5.63069530521321	No
WP_003517653.1	0.659144821428576	25.9088476147959	1.5377880364209	0.137882258942624	0.28005101298191	-5.63319115924063	No
ADU75853.1	-2.80825571428571	21.617476505102	-1.53543243779035	0.138457706920342	0.280928680707941	-5.6365681488237	No
WP_003515885.1	1.18534616071429	20.3903617219388	1.53453986884884	0.138676267132912	0.281081161923999	-5.63784664180454	Yes
WP_003516585.1	-0.863827410714286	20.6037658673469	-1.53168156691072	0.139378077498507	0.281971358530092	-5.64193674751887	No
WP_003514643.1	-0.611795892857142	30.3240531632653	-1.5315795214928	0.139403186946765	0.281971358530092	-5.64208265580986	No
WP_003517212.1	-0.336370625000004	28.2610308418367	-1.52881684779133	0.140084387217965	0.283057112316712	-5.64602983247693	No
WP_003516982.1	-0.309744464285714	28.4220575	-1.5250336018684	0.141021662201557	0.284657526174101	-5.65142577164849	No
WP_003512025.1	0.355148928571428	28.1537516709184	1.51701540008209	0.143025119943053	0.288404562848131	-5.66282599134964	No
WP_003517062.1	1.34191116071428	22.663325625	1.51421149105964	0.143731190474369	0.289338298099596	-5.66680102740012	No
WP_003516198.1	3.49040642857143	26.2729540178571	1.51400452971795	0.14378341956582	0.289338298099596	-5.66709419429422	Yes
WP_003514313.1	2.43130723214286	20.620786122449	1.51166933432708	0.144373809621792	0.290228376265346	-5.67039980527434	Yes
WP_003512015.1	0.603995446428577	29.4270656122449	1.50482250277557	0.146116274778735	0.293148773011678	-5.68006791911994	Yes
WP_003515710.1	-1.30111642857143	20.2153254209184	-1.50423867620564	0.146265645219581	0.293148773011678	-5.68089065757077	Yes
WP_003518885.1	-1.01850459821429	24.8636074043367	-1.50404294834444	0.146315749548872	0.293148773011678	-5.68116642227886	No
WP_003518476.1	-0.545647946428574	27.0366540433673	-1.5036170608046	0.146424820805323	0.293148773011678	-5.68176636205831	No
WP_003519429.1	2.10853482142857	23.5862087563776	1.50179331449608	0.146892639169161	0.29372977441843	-5.68433386915973	No
WP_003513015.1	1.37711160714286	22.0665176403061	1.50131805936142	0.14701474933902	0.29372977441843	-5.68500252471471	Yes
WP_003518722.1	-0.738383392857141	25.5509866964286	-1.49999009932509	0.147356389089044	0.294112548487298	-5.68686996793126	No
WP_003517534.1	2.65621964285714	26.0241565433673	1.49475704148564	0.148708986951419	0.296510289343622	-5.6942157909169	Yes
WP_003513989.1	-1.51779241071428	23.0901812372449	-1.49284981745314	0.149204458298455	0.2971958722205	-5.69688780038823	Yes
WP_003517736.1	0.983823124999994	24.0762467984694	1.49205256984952	0.149411970544956	0.297307068292501	-5.69800391117344	No
WP_003519334.1	0.437034642857146	28.5414012627551	1.48953821988266	0.150067959347533	0.298309533794285	-5.70152068698062	Yes
WP_003515361.1	-0.304840267857134	29.7904780102041	-1.48844786725916	0.150353157592948	0.298573646283868	-5.7030442315978	No
WP_003518076.1	-0.805355446428567	20.1395884311224	-1.4853042613787	0.151177883590346	0.299907542345221	-5.70743165309568	No
WP_003512072.1	0.779092946428573	24.7409575765306	1.48283956737984	0.151827065138061	0.300890846987461	-5.71086621451687	No
WP_003513306.1	-0.403355535714287	27.8622418367347	-1.4819951702894	0.152049992998772	0.301028268967266	-5.71204180781152	No
WP_003517659.1	2.28333508928571	23.1399290433673	1.47812886568348	0.153074126810472	0.302750038898612	-5.71741755499239	No
WP_003517399.1	-2.33062830357143	21.8194597959184	-1.47563791152885	0.153736907990014	0.303482359314816	-5.72087488321206	No
WP_003520265.1	0.827084732142861	25.313620752551	1.47557351600018	0.153754072856945	0.303482359314816	-5.72096419757198	Yes
WP_003518590.1	-0.592618035714285	27.5396724744898	-1.47435945966921	0.154077975013844	0.303717230930699	-5.72264745102319	No
WP_003517630.1	1.82475696428572	21.6680313392857	1.47396631449918	0.154182982028594	0.303717230930699	-5.72319229074904	No
WP_003516560.1	0.418889821428564	25.3645919387755	1.47168765957794	0.154792741809021	0.30461222283703	-5.72634780468017	Yes
WP_003518706.1	-1.37645571428571	26.7910993622449	-1.47060320452413	0.155083623485565	0.304878537644641	-5.72784816085848	No
WP_003512944.1	0.473910624999998	25.5555588010204	1.46367815755025	0.156951572318912	0.308241564874817	-5.73740753109843	No
WP_003516429.1	1.15984937499999	20.3010351785714	1.46236309762572	0.157308341791315	0.308632982893871	-5.739218638644	No
WP_003512688.1	1.35556133928571	22.0883770790816	1.46070792126078	0.157758314814448	0.309206297036318	-5.74149624488159	No
ADU75724.1	2.11865928571429	23.1951459438776	1.45921718185556	0.15816447408249	0.309692676525155	-5.74354575311361	No
WP_003514651.1	-0.426012857142858	30.0638241836735	-1.45559258714262	0.159155536937513	0.311252255490694	-5.74852172322299	No
WP_003517504.1	1.79418598214286	25.5418188137755	1.45514386520257	0.159278577682228	0.311252255490694	-5.74913703218127	No
WP_003515026.1	-0.303348839285711	29.7177339413265	-1.44927575288799	0.160894705350579	0.314097233552924	-5.75716920668938	No
WP_003513420.1	-1.964911875	21.3968402295918	-1.44635493579701	0.16170403554167	0.315363094190719	-5.76115714576195	Yes
WP_003519243.1	-0.940220624999998	20.4122029591837	-1.44424268144071	0.162291361242483	0.316193904607621	-5.76403695516833	Yes
WP_003518740.1	-0.876975535714287	22.2000883673469	-1.44307038502409	0.162618065939158	0.316515798650199	-5.76563373570579	No
WP_003515593.1	-0.50983589285714	32.2894744897959	-1.4377279698466	0.164113638426941	0.31910985249683	-5.77289698090625	No
WP_003519299.1	2.17786767857143	20.6060534438776	1.43543938958018	0.164757683933544	0.319802007667595	-5.77600155398749	No
WP_003518251.1	-0.318607767857145	29.4127899107143	-1.43486734765389	0.164918983039319	0.319802007667595	-5.77677691473398	No
WP_003516515.1	1.16597892857143	26.0276278954082	1.43472515526319	0.164959096812214	0.319802007667595	-5.77696960616174	No
WP_003515752.1	-1.90432071428572	20.9142987755102	-1.43390795244509	0.165189789139118	0.319932793194338	-5.77807672710905	No
WP_003518187.1	0.804812500000001	21.3798500510204	1.43067157698599	0.166105947239946	0.32138959189565	-5.78245611047145	No
WP_003511531.1	1.438698125	24.0055556632653	1.42717334793606	0.167100811166883	0.322995650776223	-5.78718055714594	No
WP_003516362.1	2.12983535714286	21.274361377551	1.42538726384424	0.167610595820195	0.323661840204514	-5.78958899094016	Yes
WP_003518270.1	-1.33736883928572	24.801464375	-1.42299636016566	0.168294957915176	0.324663501489906	-5.79280905215944	Yes
WP_003517230.1	1.86536241071429	22.5099296811225	1.42129994284317	0.168781888896305	0.325282696397991	-5.795091045486	No
WP_003512317.1	-0.333566964285708	29.0803530994898	-1.41907447584937	0.169422384897952	0.326196340275036	-5.79808126131344	No
ADU73817.1	-1.49228803571429	22.7111496428571	-1.41673847780618	0.17009678221908	0.326938411671264	-5.80121577949738	No
WP_003514757.1	2.29076383928571	22.1404925510204	1.41658412740872	0.170141418318719	0.326938411671264	-5.80142273988584	No
WP_003512411.1	0.424835446428567	30.1672595918367	1.41167000086603	0.171567419785238	0.329355673632778	-5.80800197757007	No
WP_003517507.1	1.970083125	27.5653263647959	1.4105261856816	0.171900702363378	0.329672579874972	-5.80953062047042	No
WP_003515942.1	0.394303303571427	28.7303994132653	1.40737186205483	0.172822481028841	0.330888410061477	-5.81374081549885	No
WP_003514654.1	-0.495105982142857	30.7295391454082	-1.40720172274037	0.172872312195384	0.330888410061477	-5.81396768245863	No
WP_003519346.1	0.94407553571428	20.8548432270408	1.40606040854945	0.173206881758918	0.331205354387784	-5.815488938061	No
WP_003518494.1	-2.287020625	23.274439744898	-1.4051372672258	0.173477872750739	0.331400224748	-5.81671863468133	No
WP_003517604.1	-1.38424375	23.6574487627551	-1.40443971888403	0.173682864327505	0.331468757626008	-5.81764737469783	No
WP_003514291.1	-0.682927053571429	25.9650133545918	-1.40151517825061	0.17454441409933	0.332467614781368	-5.82153699925479	No
WP_003515833.1	1.45850035714286	21.7329045663265	1.40151150699983	0.174545497760218	0.332467614781368	-5.82154187772564	No
WP_003512318.1	1.25687169642857	20.9271753954082	1.39710347647063	0.175850507429523	0.334628150060063	-5.82739166468488	No
WP_003512932.1	-1.64548544642857	21.131003494898	-1.39561528595088	0.17629283907967	0.334898477495593	-5.82936311040652	No
WP_003520966.1	-3.00525133928571	24.109325255102	-1.39547594485381	0.176334300395639	0.334898477495593	-5.82954760889274	No
WP_003512127.1	-1.00834232142857	23.7679221173469	-1.3943532527015	0.176668643430005	0.334938378239007	-5.83103357601607	No
WP_003517588.1	1.46075794642857	26.1462246811224	1.39383807075443	0.17682223565191	0.334938378239007	-5.83171512140562	No
WP_003520446.1	-0.393915000000003	30.6201221811225	-1.39368473599216	0.176867970141516	0.334938378239007	-5.83191793040718	No
WP_003517667.1	-0.824058928571425	29.3839334438776	-1.39226227569276	0.17729268946349	0.335418601687684	-5.83379846045429	No
WP_003520472.1	1.08663705357142	26.1803168494898	1.39117041874356	0.177619246391846	0.335712365407926	-5.83524082851926	Yes
WP_003514861.1	2.10969580357143	21.4395983418367	1.38955165167168	0.178104272738524	0.336076451467077	-5.8373775048735	No
WP_003514228.1	-0.983474285714287	20.326390255102	-1.38909172402101	0.178242271164984	0.336076451467077	-5.83798420015044	No
WP_003514606.1	-0.349231875000001	30.0549561352041	-1.38881187260299	0.178326280370286	0.336076451467077	-5.83835327230231	No
WP_003518707.1	-0.724213750000001	20.3607044515306	-1.38758391280578	0.178695275892234	0.336448358067991	-5.83997198369649	No
WP_003515322.1	1.24592214285715	21.258859005102	1.38609786093703	0.179142636780104	0.336966955939542	-5.84192930268587	No
WP_003513610.1	-1.03742607142857	24.7936688137755	-1.38503975476849	0.17946171011065	0.337243482087128	-5.84332188608841	No
WP_003513193.1	1.74747276785714	20.8264476913265	1.38415280401201	0.179729518394642	0.337423233767719	-5.84448851992107	Yes
WP_023062381.1	2.52413839285714	28.5666325892857	1.38253612602441	0.18021847752246	0.337694656767567	-5.84661336625962	Yes
WP_003517194.1	1.45849133928571	22.6544081887755	1.38253546034883	0.180218679070855	0.337694656767567	-5.84661424074502	Yes
WP_003512197.1	0.443238482142856	25.0316346683673	1.38118706414949	0.180627303421554	0.338137072307781	-5.84838487460939	Yes
WP_003513562.1	0.721401607142859	20.1013022831633	1.38036643409177	0.180876350116604	0.338280196782962	-5.84946176407114	No
WP_003515527.1	0.488060000000001	24.9432197066327	1.3790017133383	0.181291120877772	0.338585696686339	-5.85125145271826	No
WP_003521232.1	1.597615625	23.1784518622449	1.37865680747455	0.181396065018135	0.338585696686339	-5.85170352426624	No
ADU75258.1	2.31094151785715	21.1484338137755	1.3781250962091	0.181557942457828	0.338585696686339	-5.85240025655857	Yes
WP_003518649.1	-1.84690785714286	27.4397811479592	-1.37732285643878	0.181802397660411	0.338719296021298	-5.8534510488128	No
WP_003516577.1	-2.16630875	21.3986088520408	-1.37592474442373	0.18222904710266	0.339191768586148	-5.85528109378236	Yes
WP_003514830.1	-0.948076428571433	22.6437872959184	-1.37475379392012	0.182586984890281	0.33953556962519	-5.85681259019459	No
WP_003517177.1	-0.927863482142861	24.0680300127551	-1.37407072050639	0.182796044393782	0.339602129869017	-5.857705479252	No
WP_003513950.1	0.539169196428567	25.3828143877551	1.37235700050297	0.183321373808324	0.34025558017454	-5.85994394217362	No
WP_003513335.1	-1.08440928571429	20.8786247066327	-1.37042715941996	0.183914381417351	0.340753811462779	-5.86246187594318	No
WP_003517593.1	-1.563014375	21.4282426913265	-1.37035196967324	0.183937516595725	0.340753811462779	-5.86255991810393	No
WP_003517233.1	-1.06051482142857	28.1326874107143	-1.36479094928213	0.18565497126283	0.34361071168569	-5.86979848169563	No
WP_003513878.1	1.14593669642857	24.1432394132653	1.36388714427186	0.185935291980252	0.343804879510654	-5.87097257552377	No
WP_003511653.1	0.373177321428578	27.8596020790816	1.36255937034141	0.186347714521577	0.344158413915802	-5.87269623413399	No
WP_003512826.1	1.07941401785714	25.9972675765306	1.36214146126175	0.186477671213562	0.344158413915802	-5.87323845132721	Yes
WP_003517145.1	1.478679375	22.8419185586735	1.3601095102477	0.187110562947662	0.344755172669212	-5.87587280242983	No
WP_003519391.1	-0.687612366071434	25.1779960522959	-1.35997407187413	0.187152808020429	0.344755172669212	-5.87604827489117	Yes
WP_003513857.1	1.07709294642857	22.6432153826531	1.35909647722882	0.187426723840889	0.344865293478517	-5.87718491781199	No
WP_003511686.1	-0.408864821428576	27.5694902423469	-1.35837630622159	0.187651740205522	0.344865293478517	-5.87811720404486	No
WP_003518679.1	-1.08750580357143	21.9709923214286	-1.35809259760315	0.187740442929377	0.344865293478517	-5.87848435958458	No
WP_003515277.1	1.39240714285714	20.4054599744898	1.35005241040763	0.190267990280147	0.349180955944839	-5.88886233195237	No
WP_003511675.1	2.42266446428572	23.493989744898	1.34874542456105	0.19068137495963	0.349612249692119	-5.8905443939119	No
WP_003512988.1	-0.371399553571433	25.9656765178571	-1.34664055441076	0.191348603610893	0.350507722502197	-5.89325040371098	No
WP_003517237.1	-1.14948660714286	21.0928591581633	-1.34298011359415	0.192513299675545	0.352311920974853	-5.89794768350095	No
WP_003511560.1	1.96326089285714	23.5358620535714	1.3390513832796	0.193769538425522	0.354119225198382	-5.90297713485428	No
WP_003513339.1	-0.519375803571428	27.3031955994898	-1.3387623603912	0.193862208488706	0.354119225198382	-5.90334663824908	No
WP_014522646.1	-2.26124209821429	21.3794771428571	-1.3365118064361	0.194584996543591	0.355108559800223	-5.9062215494282	No
WP_003512954.1	-1.43786607142857	20.5772308928571	-1.33549097120139	0.194913542653619	0.355377249861481	-5.90752422914738	Yes
WP_003516899.1	-1.36783142857143	20.7410621173469	-1.33362230986738	0.195516077838526	0.35614452840475	-5.90990661359748	No
WP_003517284.1	0.342905000000002	27.4606584566327	1.33156403708843	0.196181436575796	0.357024712802748	-5.91252744225486	Yes
WP_003514543.1	-1.41845741071429	21.5540864923469	-1.32955374759721	0.196832991291324	0.357878165984226	-5.91508383726765	No
WP_003516266.1	1.06257633928571	25.4269427423469	1.32800205368359	0.197337065638058	0.358315808324834	-5.91705480112288	No
WP_003517581.1	0.671446696428575	25.7692105867347	1.32768765233351	0.1974393229545	0.358315808324834	-5.91745391461984	No
WP_003515849.1	0.266641785714285	30.80675	1.32614519561766	0.197941597998407	0.358895034298685	-5.91941080022787	No
WP_003519076.1	1.40630973214286	20.5350544770408	1.32073918572669	0.199709848082272	0.361766453088035	-5.92625394623561	Yes
WP_003515586.1	1.92394803571429	20.9805621938775	1.31393940513232	0.201951434493152	0.365212900694949	-5.93482739977478	Yes
WP_003518639.1	-0.261495803571425	26.981444005102	-1.31327529786507	0.202171406114764	0.365212900694949	-5.93566270192423	No
WP_003515648.1	-1.75088330357143	23.945712869898	-1.31327523432371	0.202171427170418	0.365212900694949	-5.93566278182809	Yes
WP_003519075.1	-0.546913660714289	22.7148752423469	-1.31182296644457	0.20265310961461	0.365745943687509	-5.93748815645853	No
WP_003516867.1	-0.354719107142859	26.2577973596939	-1.31117724616154	0.202867565814326	0.36579616282988	-5.93829921451917	No
WP_003514662.1	0.434898482142856	27.9354763647959	1.30934646160377	0.203476563616933	0.366557044751093	-5.94059691201848	No
WP_003517993.1	-0.545246607142854	25.7349104209184	-1.3071725965967	0.204201527543457	0.367525247001999	-5.94332160908245	No
WP_003518399.1	-0.621781071428568	19.5592150637755	-1.30428033411373	0.205169176417191	0.368928060346508	-5.94694070988323	Yes
WP_003519444.1	0.851790803571426	21.7605021045918	1.30136218895019	0.206149084758441	0.37035032642213	-5.95058521679938	No
WP_003517312.1	-1.176063125	20.3987099362245	-1.29821974402708	0.207208363564397	0.371752338922556	-5.95450200513261	No
WP_003518129.1	-1.24629785714286	23.4705815561225	-1.29748638030436	0.20745617669569	0.371752338922556	-5.95541490780513	No
WP_003514141.1	0.494780803571423	25.897045255102	1.29674515809756	0.207706878327049	0.371752338922556	-5.95633714178774	Yes
WP_003515760.1	-1.018521875	25.7026136352041	-1.29664094439702	0.207742145041272	0.371752338922556	-5.9564667688551	No
WP_003516315.1	0.495448482142855	29.1045816964286	1.29624009568659	0.207877838499552	0.371752338922556	-5.95696528424115	No
WP_003513547.1	-0.277795089285718	27.3433171683673	-1.29441187948056	0.208497587510692	0.372520757995403	-5.95923726208128	No
WP_003512293.1	-2.00526767857143	21.6314606505102	-1.29337859288751	0.208848493866756	0.372807876119164	-5.96052013625342	No
WP_003514026.1	-1.21119678571429	22.0813248852041	-1.29238118930325	0.209187647125461	0.373073510797	-5.96175762296606	Yes
ADU74165.1	-1.643286875	23.9256272576531	-1.28954433571171	0.210154606636235	0.373985783398429	-5.96527283270909	No
WP_003516235.1	0.260457232142851	28.6934654464286	1.28936479841549	0.210215918997313	0.373985783398429	-5.96549507742913	No
WP_003512977.1	0.910781428571426	26.9070869451531	1.2892017901387	0.210271598625035	0.373985783398429	-5.96569683818373	No
WP_003513413.1	0.772743839285713	25.0197925765306	1.28693287553566	0.211047786779778	0.375025985574221	-5.96850286506402	No
WP_003514575.1	0.335759910714287	25.9784243494898	1.28572709416563	0.211461179172675	0.375324278427524	-5.96999235187973	No
WP_003514681.1	-0.612340625000002	30.4557605484694	-1.28511671878377	0.211670679377759	0.375324278427524	-5.97074588177732	No
WP_003516977.1	2.40773370535715	24.2433412946429	1.28476891411664	0.211790128541245	0.375324278427524	-5.97117512078157	No
WP_003515999.1	-3.50279241071429	21.8567252933673	-1.27918654820058	0.213714439858738	0.37831676949302	-5.9780508029907	No
WP_003518419.1	2.108601875	20.9271782908163	1.27875203142578	0.213864786019523	0.37831676949302	-5.97858490313858	Yes
WP_003514614.1	-0.501120267857143	25.4926165688776	-1.27480908209755	0.215232799474737	0.380393405744351	-5.98342433410441	No
WP_003516354.1	-1.17515892857143	24.5121638137755	-1.27008618417879	0.216880259630465	0.382753835242912	-5.98920402402491	No
WP_003515854.1	0.578312142857143	26.5500641581633	1.26986133215572	0.216958934160651	0.382753835242912	-5.98947872562946	No
WP_003518362.1	1.75101169642857	22.5743907653061	1.268536464911	0.217422943005395	0.382806775211904	-5.99109645995853	Yes
WP_003512284.1	0.304044464285713	26.8760919005102	1.26791476787291	0.217640942526915	0.382806775211904	-5.99185508129425	No
WP_003519155.1	0.540138839285717	26.5310352040816	1.26763324539365	0.217739714177341	0.382806775211904	-5.99219850109321	Yes
WP_003517142.1	-0.315422857142856	26.2094935076531	-1.26745054114415	0.217803834025531	0.382806775211904	-5.99242134050421	No
WP_003516177.1	0.640454910714283	25.0258788647959	1.26699009765843	0.217965490375758	0.382806775211904	-5.99298280746557	No
WP_003516223.1	-1.99722625	23.4518776403061	-1.2606453455942	0.220202436450402	0.386133529912071	-6.00070161429071	No
WP_003515767.1	0.247494017857147	28.934330127551	1.26050047449261	0.220253717572293	0.386133529912071	-6.00087746694163	No
WP_003514630.1	0.54841580357143	30.3419541836735	1.25984849628661	0.22048461636192	0.386192893717036	-6.00166865748841	No
WP_003517982.1	0.83868705357143	20.4001353061224	1.25883198214693	0.220844985366485	0.386438336108087	-6.0029015119292	No
WP_003511751.1	0.619465178571431	20.3149978571429	1.25834138926797	0.22101906876386	0.386438336108087	-6.00349620647739	No
WP_003517602.1	1.26733821428572	23.3953927806122	1.25602996308622	0.221840674123233	0.387299055702006	-6.00629539857754	No
WP_003517997.1	-1.66136285714286	21.1610124744898	-1.25581948859848	0.221915603891853	0.387299055702006	-6.00655006612951	Yes
WP_003517011.1	2.30978098214285	25.3212566836735	1.25529010425722	0.222104152351559	0.387299055702006	-6.0071904407256	No
WP_003512074.1	0.228200714285713	29.3480704464286	1.25361801717838	0.222700495993977	0.387589686821554	-6.00921155520243	No
WP_003515791.1	1.43063455357143	23.4697159821429	1.25361083023133	0.222703061828485	0.387589686821554	-6.00922023728206	No
WP_003513200.1	-0.312446339285717	27.8844014795918	-1.25315997017768	0.222864069922393	0.387589686821554	-6.00976480526941	No
WP_003513282.1	-0.279096428571421	31.4920626403061	-1.25193476119895	0.223302057184237	0.388007120639277	-6.01124380470108	No
WP_003516592.1	-0.96773258928571	24.8042433163265	-1.24872106736056	0.224454008450102	0.389516970918162	-6.01511720615975	No
WP_003513792.1	1.23834303571429	25.3248300892857	1.24840246624392	0.224568457723226	0.389516970918162	-6.01550073786304	No
WP_003517004.1	-0.41729625	29.2828328125	-1.2447299775857	0.2258909186122	0.391464368240418	-6.01991552503129	Yes
WP_003515877.1	-1.17872928571429	29.1154136734694	-1.24411740955239	0.226112079947459	0.391483816702119	-6.02065080573359	No
WP_003516319.1	0.383854285714285	26.066412755102	1.24359280372536	0.226301614450766	0.391483816702119	-6.02128025259396	No
WP_003518120.1	-1.01990616071429	25.4789064795918	-1.24214054293008	0.226826931577809	0.39204654840609	-6.0230215373438	No
WP_003514144.1	-1.51472553571428	22.9571514923469	-1.2394571280367	0.227800026460042	0.393381543490468	-6.0262343305696	No
WP_003516286.1	0.805683392857144	23.9961571045918	1.23693399174498	0.228717890805662	0.394618896108361	-6.02924969882257	No
WP_003512704.1	-1.05396883928571	21.6379940943878	-1.23496237708512	0.229437076199875	0.39551158254332	-6.03160221924915	No
WP_003513388.1	1.64163633928571	27.2126359693878	1.23240836577979	0.23037125270296	0.39677298356573	-6.03464478193285	No
WP_003513955.1	-0.826983125000005	20.5026637755102	-1.23130738443003	0.230774845594672	0.397119137283193	-6.03595467099871	No
WP_003515023.1	-3.15926625	24.823569502551	-1.22987817187545	0.231299559377913	0.397189332996633	-6.03765354658152	No
WP_003515688.1	-1.02639205357143	22.0198842984694	-1.22985154843486	0.231309342342848	0.397189332996633	-6.03768517696258	No
WP_003513372.1	-0.289311339285714	28.2333454464286	-1.22954072222573	0.231423580756201	0.397189332996633	-6.03805441447058	No
WP_003516435.1	2.161965625	22.167416875	1.22583468283043	0.232788962013412	0.398958866588877	-6.0424506170558	No
WP_003512130.1	2.208665	21.6468072704082	1.225637697394	0.232861705804937	0.398958866588877	-6.04268396164374	No
WP_003514796.1	3.19111464285714	24.1386849617347	1.22296027364151	0.233852145064814	0.400305855307454	-6.04585232523718	Yes
WP_003513175.1	-1.42595517857142	23.431306377551	-1.21790439192817	0.23573111009831	0.403170135944754	-6.05181872526986	No
WP_003515540.1	-0.267007499999998	28.368908380102	-1.21602448999164	0.236432655053807	0.4039324532003	-6.05403165831016	No
WP_003512848.1	1.85000794642857	21.6871367729592	1.21560609008658	0.236589008303033	0.4039324532003	-6.05452377161671	Yes
WP_014522595.1	0.96067982142857	26.4015687818878	1.21382614590252	0.237255033197333	0.404497384298136	-6.05661564588177	No
WP_003517105.1	-2.13521589285715	21.0127964413265	-1.21361896384334	0.237332648950437	0.404497384298136	-6.05685896137854	No
WP_003514215.1	0.313146160714282	25.9018765561224	1.20669252982133	0.239938496138353	0.408583364405884	-6.0649724179173	No
WP_003517974.1	0.531589196428577	27.9633163265306	1.20374247408326	0.241054871196533	0.410128079466324	-6.06841565855725	No
WP_003513691.1	-0.281407142857145	28.5342393367347	-1.20222943975766	0.241628953155083	0.410489759979403	-6.07017876576024	No
WP_003512370.1	1.21005758928571	24.7291712627551	1.20207839934353	0.241686317865424	0.410489759979403	-6.07035466298853	Yes
WP_003512518.1	1.29501571428571	20.6227458928571	1.19717066124073	0.243555830179699	0.41303444390649	-6.07605949378816	Yes
WP_014522588.1	0.988943571428571	23.3079960204082	1.19703927178434	0.243606029161175	0.41303444390649	-6.07621194071297	Yes
WP_003512928.1	-1.41125839285714	21.0527481632653	-1.19545575346347	0.244211642144891	0.413681841519866	-6.07804808733878	No
ADU74393.1	-0.812981696428565	24.682469872449	-1.19493777627002	0.244409985959186	0.413681841519866	-6.07864823616781	No
WP_003517058.1	-1.33169580357143	22.1352234693878	-1.19385335369852	0.244825623695755	0.414027801935876	-6.07990394935796	No
WP_003518763.1	2.19150419642856	23.6502294515306	1.19212953467752	0.245487418327924	0.414463771800503	-6.08189798849029	No
WP_003517592.1	0.977574464285709	24.1890248086735	1.19208028254269	0.24550634645938	0.414463771800503	-6.08195492393079	No
WP_003516864.1	-0.909194732142858	23.7610231122449	-1.1901367308255	0.246254146551188	0.415279022559585	-6.08420001392386	No
WP_003517930.1	0.862454999999997	26.7778151147959	1.18972440441711	0.246413011855509	0.415279022559585	-6.08467589686257	Yes
WP_003517221.1	-0.625381517857146	26.0093044770408	-1.18776390132347	0.247169422756733	0.416195935226114	-6.08693660561764	No
WP_003517042.1	0.824799285714285	21.9257369387755	1.18709308126297	0.247428639803533	0.416274793145859	-6.08770939134945	Yes
WP_003517492.1	1.15274910714286	23.2855723852041	1.18438686238685	0.248476433914862	0.417679082738533	-6.09082304901149	No
ADU74289.1	-0.260700267857146	28.381284630102	-1.18240564954116	0.249245617053036	0.418613032925407	-6.0930985702271	No
WP_003512910.1	-0.244363749999998	27.9439871811224	-1.18178709763104	0.249486126100869	0.418658225306253	-6.09380831890592	No
WP_014522587.1	0.276962589285716	27.35664125	1.17963408308219	0.250324623342622	0.419705955304995	-6.09627620765204	No
WP_003519427.1	-1.719675625	25.5274616326531	-1.17811339793999	0.250918122149257	0.42034146958337	-6.09801689465662	Yes
WP_003519329.1	-0.543187857142854	25.2413780484694	-1.17437306285588	0.252382370981111	0.42243334510929	-6.10228991074598	No
WP_003511571.1	0.660314642857145	32.5923545918367	1.17043649252606	0.253930293767389	0.424661583433517	-6.10677412879113	No
WP_003517414.1	-2.04764178571429	21.4050899617347	-1.16818287604787	0.254819619511003	0.425785553488121	-6.10933526587544	No
WP_003513825.1	0.27864973214286	29.1848547321429	1.16422452346817	0.256387261469736	0.42804006173823	-6.11382317820139	No
WP_003518662.1	0.926075803571425	25.7880645280612	1.16281372984934	0.256947707497912	0.428610643996517	-6.11541944911461	No
WP_003520721.1	0.891218571428563	22.4284349617347	1.16034407963084	0.257930973694452	0.429884956157419	-6.11820965351025	No
WP_003521048.1	1.36109482142857	20.8895889668367	1.15600080973655	0.259666950559995	0.432357192202287	-6.12310390204795	No
WP_014522594.1	0.465776696428566	25.0663626403061	1.15545066764499	0.259887453277769	0.432357192202287	-6.12372267173923	No
WP_003513399.1	-0.568733392857141	20.3157313647959	-1.15476996452491	0.260160477599636	0.432357192202287	-6.12448792737028	No
WP_003511931.1	1.15858142857143	20.3499735714286	1.15443059007894	0.260296676938111	0.432357192202287	-6.12486930712104	No
WP_003517266.1	0.69975625	26.3585764413265	1.15195404098798	0.261292171095406	0.43364323060711	-6.12764937120412	No
WP_003517464.1	1.84822464285714	25.8598065178571	1.14924712942212	0.262383472734318	0.43508596155606	-6.13068196189992	Yes
WP_003518929.1	1.74699955357143	20.564878380102	1.1475642419432	0.263063626195765	0.435526935791889	-6.13256412704927	Yes
WP_003514691.1	-1.18405901785714	20.8202478954082	-1.14731876219411	0.263162947365177	0.435526935791889	-6.13283847011257	No
WP_003512779.1	1.54242839285714	21.2693963392857	1.14694054036019	0.263316030057851	0.435526935791889	-6.13326106080875	Yes
WP_003520544.1	0.812570357142853	20.0247506760204	1.14624050309536	0.263599538287536	0.435628242026619	-6.13404289187695	No
WP_003519202.1	1.85502321428572	21.9937713137755	1.14413412004855	0.264453957733974	0.436672078482383	-6.13639282784921	No
WP_003513209.1	0.477627321428571	24.1786067219388	1.14243318247605	0.265145400093035	0.437445272880764	-6.13828763112163	No
WP_003515733.1	1.44893151785714	23.7307620918367	1.14128817808021	0.265611599682783	0.437845866592308	-6.13956172509398	Yes
